personID,age,gender,raceEthnicity,education,region,householdType,householdSize
2226,35,Male,Hispanic/Latino,Master's,Northeast,SmallFamily,5
2227,30,Male,White,Some College/Associate's,South,Single,1
2228,40,Male,White,Master's,Northeast,Single,1
2229,30,Male,White,Some College/Associate's,South,SmallFamily,5
2230,30,Female,Asian,Bachelor's,Midwest,SmallFamily,5
2231,50,Female,Black/African American,Some College/Associate's,South,DINKS,2
2232,25,Female,White,High School,South,DINKS,2
2233,60,Male,Hispanic/Latino,Bachelor's,Midwest,DINKS,2
2234,55,Female,White,Some College/Associate's,South,DINKS,2
2235,45,Female,Hispanic/Latino,Bachelor's,Midwest,DINKS,2
2236,40,Female,Hispanic/Latino,Some College/Associate's,West,SmallFamily,5
2237,55,Female,Hispanic/Latino,High School,South,DINKS,2
2238,30,Male,White,High School,Northeast,SmallFamily,3
2239,25,Male,White,Some College/Associate's,West,SmallFamily,5
2240,30,Male,White,Bachelor's,Midwest,SmallFamily,5
2241,50,Male,Black/African American,High School,West,DINKS,2
2242,25,Male,White,Bachelor's,West,Single,1
2243,40,Female,Black/African American,Bachelor's,South,SmallFamily,5
2244,70,Female,Other/Multiracial,Some College/Associate's,South,DINKS,2
2245,55,Male,White,Some College/Associate's,West,SingleParent,2
2246,40,Female,Hispanic/Latino,Master's,West,SmallFamily,5
2247,25,Female,Hispanic/Latino,Some College/Associate's,West,Roommates,3
2248,55,Male,Asian,Some College/Associate's,Midwest,SmallFamily,4
2249,40,Female,Other/Multiracial,High School,Midwest,Other,2
2250,25,Female,Hispanic/Latino,Some College/Associate's,South,DINKS,2
2251,25,Female,White,High School,South,Roommates,2
2252,60,Female,Black/African American,Some College/Associate's,West,Single,1
2253,45,Female,White,High School,South,Single,1
2254,55,Female,Hispanic/Latino,High School,South,DINKS,2
2255,55,Male,Black/African American,Bachelor's,South,Other,4
2256,40,Male,White,High School,Northeast,SmallFamily,4
2257,40,Female,Hispanic/Latino,High School,Midwest,DINKS,2
2258,35,Male,White,High School,South,SmallFamily,3
2259,30,Female,White,Bachelor's,South,SmallFamily,5
2260,35,Female,White,High School,Midwest,DINKS,2
2261,50,Female,Hispanic/Latino,Some College/Associate's,West,SmallFamily,3
2262,40,Male,Asian,Some College/Associate's,Midwest,Other,2
2263,55,Female,Asian,Some College/Associate's,Northeast,SingleParent,2
2264,35,Male,White,Bachelor's,West,DINKS,2
2265,40,Male,Black/African American,Bachelor's,South,DINKS,2
2266,45,Male,Hispanic/Latino,High School,Midwest,DINKS,2
2267,40,Male,White,High School,Northeast,SmallFamily,3
2268,45,Male,White,High School,West,Single,1
2269,30,Female,White,High School,Midwest,SmallFamily,3
2270,40,Female,Black/African American,High School,South,SmallFamily,3
2271,25,Male,Hispanic/Latino,Some College/Associate's,West,Roommates,2
2272,35,Male,Hispanic/Latino,Some College/Associate's,Midwest,SingleParent,3
2273,35,Female,White,Bachelor's,Northeast,Single,1
2274,45,Female,Hispanic/Latino,Some College/Associate's,Midwest,Other,4
2275,65,Female,White,Some College/Associate's,Midwest,DINKS,2
2276,40,Female,White,High School,South,SmallFamily,4
2277,50,Female,Hispanic/Latino,High School,South,DINKS,2
2278,40,Male,White,Some College/Associate's,West,SmallFamily,3
2279,45,Male,Black/African American,High School,South,DINKS,2
2280,25,Female,White,High School,Midwest,DINKS,2
2281,30,Male,Hispanic/Latino,Some College/Associate's,South,Single,1
2282,35,Male,White,Master's,Midwest,SmallFamily,3
2283,35,Female,White,Bachelor's,Midwest,DINKS,2
2284,25,Female,White,High School,West,Single,1
2285,25,Female,White,Bachelor's,South,DINKS,2
2286,30,Male,Black/African American,Bachelor's,Midwest,SmallFamily,5
2287,65,Female,White,Some College/Associate's,Northeast,DINKS,2
2288,30,Male,Black/African American,Bachelor's,Midwest,Single,1
2289,35,Female,Other/Multiracial,Some College/Associate's,South,SingleParent,4
2290,30,Female,White,High School,South,SmallFamily,3
2291,40,Female,White,Some College/Associate's,South,Single,1
2292,30,Female,Hispanic/Latino,Bachelor's,South,SmallFamily,3
2293,30,Male,Asian,Bachelor's,Midwest,SmallFamily,4
2294,40,Male,Black/African American,Some College/Associate's,Northeast,Single,1
2295,25,Female,White,Master's,South,DINKS,2
2296,25,Male,Black/African American,Master's,South,SingleParent,3
2297,30,Male,White,Master's,South,SmallFamily,4
2298,25,Female,Asian,Bachelor's,Northeast,Single,1
2299,25,Male,Asian,Master's,West,Roommates,3
2300,30,Female,White,High School,Midwest,DINKS,2
2301,50,Male,White,High School,West,Other,3
2302,40,Female,White,Some College/Associate's,Midwest,Single,1
2303,40,Male,White,Bachelor's,West,SmallFamily,5
2304,30,Female,Black/African American,Bachelor's,South,SmallFamily,3
2305,60,Male,White,Some College/Associate's,Midwest,Single,1
2306,35,Male,White,High School,West,SmallFamily,5
2307,25,Female,White,Some College/Associate's,South,DINKS,2
2308,40,Female,Other/Multiracial,Bachelor's,South,Single,1
2309,25,Female,Hispanic/Latino,High School,South,DINKS,2
2310,30,Male,White,Some College/Associate's,West,SmallFamily,3
2311,40,Female,White,High School,Midwest,Single,1
2312,55,Male,Other/Multiracial,High School,Northeast,Other,3
2313,35,Female,Black/African American,Bachelor's,South,SingleParent,3
2314,45,Female,White,Some College/Associate's,South,DINKS,2
2315,70,Female,White,Some College/Associate's,South,DINKS,2
2316,25,Female,White,High School,West,Single,1
2317,30,Male,White,Bachelor's,West,SmallFamily,4
2318,35,Male,White,Some College/Associate's,Midwest,SingleParent,3
2319,35,Female,Asian,Bachelor's,South,SmallFamily,3
2320,35,Female,White,Bachelor's,West,SingleParent,2
2321,60,Female,Black/African American,High School,Northeast,DINKS,2
2322,45,Female,White,Master's,Northeast,DINKS,2
2323,40,Female,Hispanic/Latino,Some College/Associate's,Northeast,SingleParent,2
2324,30,Male,Hispanic/Latino,Some College/Associate's,Midwest,SmallFamily,4
2325,55,Male,White,High School,Northeast,DINKS,2
2326,65,Female,White,Master's,South,DINKS,2
2327,55,Male,Hispanic/Latino,Bachelor's,South,DINKS,2
2328,25,Female,White,High School,South,Single,1
2329,45,Female,White,High School,Midwest,Other,2
2330,25,Female,White,Bachelor's,Northeast,DINKS,2
2331,30,Female,Other/Multiracial,Bachelor's,South,SingleParent,4
2332,25,Female,White,Bachelor's,Midwest,Single,1
2333,40,Female,Black/African American,Some College/Associate's,Midwest,SmallFamily,3
2334,45,Female,White,Bachelor's,Northeast,Other,2
2335,25,Female,Black/African American,Some College/Associate's,Midwest,Single,1
2336,35,Male,White,High School,Northeast,Single,1
2337,35,Male,Black/African American,Bachelor's,South,SmallFamily,3
2338,35,Female,White,Master's,South,SmallFamily,4
2339,25,Female,Hispanic/Latino,Some College/Associate's,West,Single,1
2340,35,Female,Hispanic/Latino,Some College/Associate's,West,SingleParent,2
2341,50,Male,White,Bachelor's,South,Other,2
2342,25,Male,White,Bachelor's,Midwest,DINKS,2
2343,25,Female,White,Bachelor's,Midwest,SmallFamily,3
2344,35,Female,White,Bachelor's,Midwest,SingleParent,2
2345,60,Female,Black/African American,High School,South,SmallFamily,4
2346,45,Female,White,Ph.D,West,Single,1
2347,45,Male,White,Bachelor's,South,Single,1
2348,35,Male,Hispanic/Latino,Bachelor's,South,Single,1
2349,40,Female,White,Bachelor's,West,Single,1
2350,25,Female,White,Master's,South,Single,1
2351,45,Female,White,High School,South,DINKS,2
2352,60,Female,Asian,High School,Midwest,Single,1
2353,40,Male,Black/African American,Bachelor's,South,Single,1
2354,55,Male,Black/African American,High School,Northeast,DINKS,2
2355,50,Female,White,High School,West,DINKS,2
2356,25,Female,Hispanic/Latino,Bachelor's,Northeast,SmallFamily,4
2357,60,Male,White,Bachelor's,South,Single,1
2358,25,Male,White,High School,West,SingleParent,2
2359,40,Female,White,Bachelor's,South,Other,2
2360,25,Female,White,Bachelor's,Northeast,SmallFamily,5
2361,25,Female,White,Bachelor's,South,SmallFamily,3
2362,35,Male,White,Bachelor's,South,SingleParent,4
2363,30,Male,White,Some College/Associate's,Northeast,DINKS,2
2364,35,Female,White,High School,South,Other,2
2365,40,Male,Hispanic/Latino,High School,South,SmallFamily,3
2366,25,Male,White,Bachelor's,West,SmallFamily,4
2367,25,Female,Hispanic/Latino,Bachelor's,Midwest,Single,1
2368,40,Female,White,Bachelor's,South,SmallFamily,5
2369,30,Male,Black/African American,Bachelor's,West,SmallFamily,3
2370,50,Male,White,Some College/Associate's,South,SmallFamily,4
2371,45,Male,White,Bachelor's,West,SmallFamily,4
2372,55,Male,White,High School,Midwest,Single,1
2373,45,Female,Hispanic/Latino,High School,West,DINKS,2
2374,35,Female,Black/African American,Bachelor's,West,SmallFamily,5
2375,45,Male,White,High School,South,DINKS,2
2376,30,Female,White,High School,South,Single,1
2377,30,Male,Black/African American,Bachelor's,South,Single,1
2378,50,Male,Hispanic/Latino,Some College/Associate's,West,DINKS,2
2379,35,Female,White,Bachelor's,West,SmallFamily,4
2380,50,Female,White,High School,Northeast,Single,1
2381,55,Male,White,High School,South,Other,2
2382,55,Male,Hispanic/Latino,High School,West,SmallFamily,3
2383,60,Male,White,Some College/Associate's,West,SmallFamily,3
2384,35,Female,Other/Multiracial,Some College/Associate's,West,Single,1
2385,30,Female,White,Bachelor's,Northeast,SmallFamily,3
2386,40,Female,White,Bachelor's,South,SmallFamily,3
2387,35,Female,White,Master's,South,Other,3
2388,40,Female,Black/African American,High School,Midwest,SmallFamily,3
2389,45,Male,Black/African American,Some College/Associate's,South,DINKS,2
2390,45,Male,White,Some College/Associate's,South,SingleParent,2
2391,35,Male,Hispanic/Latino,Master's,South,Single,1
2392,30,Female,White,Ph.D,South,Single,1
2393,35,Female,White,High School,West,SmallFamily,4
2394,25,Male,White,Bachelor's,South,Single,1
2395,55,Female,White,High School,West,Single,1
2396,30,Female,White,High School,West,SmallFamily,3
2397,30,Female,Black/African American,High School,West,DINKS,2
2398,25,Male,White,Some College/Associate's,Northeast,DINKS,2
2399,45,Male,Asian,Some College/Associate's,South,SingleParent,2
2400,45,Female,White,High School,Northeast,DINKS,2
2401,30,Male,Hispanic/Latino,Bachelor's,West,DINKS,2
2402,25,Female,White,Some College/Associate's,Midwest,Single,1
2403,35,Female,White,Some College/Associate's,West,Single,1
2404,30,Male,White,Some College/Associate's,West,Single,1
2405,45,Male,White,High School,Northeast,Single,1
2406,40,Male,Hispanic/Latino,Some College/Associate's,Northeast,SmallFamily,3
2407,35,Male,White,High School,South,DINKS,2
2408,30,Male,Hispanic/Latino,Bachelor's,South,SmallFamily,3
2409,70,Male,White,High School,West,DINKS,2
2410,35,Male,White,Some College/Associate's,Northeast,SmallFamily,5
2411,45,Male,White,High School,South,DINKS,2
2412,25,Male,Asian,Bachelor's,Midwest,Single,1
2413,35,Male,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,4
2414,25,Female,White,High School,Midwest,Single,1
2415,40,Male,White,Some College/Associate's,West,Single,1
2416,65,Female,White,High School,West,DINKS,2
2417,35,Female,Other/Multiracial,Some College/Associate's,Northeast,DINKS,2
2418,25,Male,Hispanic/Latino,Some College/Associate's,West,Single,1
2419,25,Female,White,Bachelor's,Midwest,Roommates,2
2420,35,Female,White,Some College/Associate's,South,SingleParent,2
2421,30,Male,White,Master's,Midwest,DINKS,2
2422,25,Female,Asian,Bachelor's,South,Single,1
2423,50,Female,White,Some College/Associate's,South,DINKS,2
2424,35,Male,Hispanic/Latino,Some College/Associate's,Midwest,SmallFamily,3
2425,30,Female,White,Master's,West,Single,1
2426,60,Female,Hispanic/Latino,Bachelor's,Midwest,DINKS,2
2427,25,Female,Hispanic/Latino,Some College/Associate's,South,Roommates,3
2428,65,Female,Hispanic/Latino,Bachelor's,West,Single,1
2429,30,Male,Hispanic/Latino,Some College/Associate's,West,SingleParent,3
2430,55,Male,Black/African American,Bachelor's,West,Other,2
2431,40,Female,White,Bachelor's,South,DINKS,2
2432,55,Male,White,High School,Midwest,SmallFamily,3
2433,70,Male,White,Some College/Associate's,Midwest,Single,1
2434,30,Female,Other/Multiracial,Some College/Associate's,South,SmallFamily,3
2435,65,Male,White,High School,South,DINKS,2
2436,35,Male,Hispanic/Latino,High School,Midwest,DINKS,2
2437,35,Female,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,4
2438,30,Female,White,High School,Midwest,SingleParent,4
2439,40,Female,White,High School,Midwest,SmallFamily,5
2440,30,Female,White,Bachelor's,West,Single,1
2441,40,Female,White,High School,West,Single,1
2442,40,Male,White,High School,South,SmallFamily,3
2443,50,Female,White,High School,South,Other,3
2444,55,Male,Black/African American,High School,Midwest,SmallFamily,4
2445,35,Female,Asian,Some College/Associate's,South,SmallFamily,5
2446,30,Female,White,High School,Northeast,SmallFamily,3
2447,30,Female,White,Master's,Midwest,DINKS,2
2448,30,Female,White,Bachelor's,Northeast,Single,1
2449,25,Male,Hispanic/Latino,Some College/Associate's,Northeast,DINKS,2
2450,30,Female,Black/African American,Some College/Associate's,West,SmallFamily,4
2451,30,Female,White,Some College/Associate's,Northeast,SmallFamily,3
2452,65,Male,White,Some College/Associate's,South,Other,3
2453,40,Male,Black/African American,High School,South,SmallFamily,3
2454,30,Female,Hispanic/Latino,High School,Midwest,SmallFamily,4
2455,40,Female,White,Bachelor's,South,Single,1
2456,25,Male,Hispanic/Latino,Some College/Associate's,Northeast,Roommates,4
2457,35,Male,White,Some College/Associate's,Midwest,SmallFamily,3
2458,45,Male,White,Bachelor's,Midwest,SingleParent,3
2459,35,Female,Hispanic/Latino,Bachelor's,South,SmallFamily,3
2460,35,Male,Black/African American,High School,Midwest,SmallFamily,4
2461,70,Female,White,Some College/Associate's,South,DINKS,2
2462,55,Female,Asian,High School,Northeast,Single,1
2463,45,Male,White,Bachelor's,South,SmallFamily,3
2464,40,Female,Hispanic/Latino,Some College/Associate's,Midwest,SingleParent,2
2465,45,Female,White,Bachelor's,South,Single,1
2466,30,Female,Black/African American,Master's,South,Single,1
2467,35,Female,Black/African American,Master's,West,SmallFamily,5
2468,25,Male,White,Master's,South,Single,1
2469,35,Male,Asian,Some College/Associate's,Midwest,SmallFamily,3
2470,40,Female,Black/African American,Some College/Associate's,South,SmallFamily,4
2471,30,Female,Black/African American,Some College/Associate's,South,DINKS,2
2472,65,Male,White,Some College/Associate's,West,DINKS,2
2473,60,Male,Black/African American,Bachelor's,South,DINKS,2
2474,50,Female,Black/African American,High School,South,SingleParent,4
2475,40,Male,White,Master's,Midwest,SmallFamily,5
2476,55,Male,Asian,Bachelor's,South,SingleParent,3
2477,25,Female,White,Master's,South,Single,1
2478,50,Female,White,Master's,South,Single,1
2479,25,Female,White,Some College/Associate's,West,Single,1
2480,50,Male,White,High School,West,DINKS,2
2481,30,Female,Hispanic/Latino,High School,South,SingleParent,2
2482,55,Male,White,High School,Midwest,DINKS,2
2483,60,Female,Asian,Some College/Associate's,South,SmallFamily,5
2484,25,Male,White,Bachelor's,West,Single,1
2485,35,Female,White,Master's,West,DINKS,2
2486,70,Male,White,Some College/Associate's,Midwest,DINKS,2
2487,35,Male,White,High School,Northeast,SmallFamily,3
2488,55,Female,Asian,High School,West,SmallFamily,5
2489,40,Female,Hispanic/Latino,High School,Northeast,DINKS,2
2490,35,Female,Black/African American,Some College/Associate's,South,SingleParent,3
2491,30,Male,White,Bachelor's,South,SmallFamily,4
2492,30,Male,White,High School,South,SmallFamily,3
2493,50,Female,White,High School,West,Single,1
2494,35,Female,White,High School,South,SmallFamily,4
2495,40,Female,White,Bachelor's,South,SingleParent,4
2496,35,Male,Hispanic/Latino,Some College/Associate's,West,SingleParent,4
2497,40,Male,White,Some College/Associate's,South,Single,1
2498,55,Male,Hispanic/Latino,High School,South,DINKS,2
2499,70,Female,White,Master's,South,DINKS,2
2500,35,Female,White,High School,Northeast,Single,1
2501,55,Male,Hispanic/Latino,Some College/Associate's,South,SmallFamily,3
2502,50,Female,White,Bachelor's,Midwest,Single,1
2503,40,Male,Black/African American,Some College/Associate's,West,DINKS,2
2504,65,Female,Hispanic/Latino,Bachelor's,West,DINKS,2
2505,30,Female,White,Some College/Associate's,South,SmallFamily,5
2506,25,Male,Asian,Some College/Associate's,South,SmallFamily,3
2507,55,Male,White,High School,West,Other,3
2508,35,Male,White,Some College/Associate's,South,Single,1
2509,55,Female,Hispanic/Latino,High School,South,SmallFamily,4
2510,55,Female,White,High School,South,Single,1
2511,25,Female,Black/African American,Bachelor's,Northeast,Single,1
2512,55,Male,Black/African American,Some College/Associate's,West,Single,1
2513,35,Male,Asian,High School,Midwest,Single,1
2514,40,Female,White,Bachelor's,West,DINKS,2
2515,45,Male,White,Some College/Associate's,Northeast,DINKS,2
2516,60,Male,Hispanic/Latino,High School,West,SingleParent,2
