totalExpenses,totalSavingsInvestments,monthlyCashFlow,housingRatio,debtToIncome,savingsInvestmentsRate,carPaymentRatio,savingsInvestmentsRate,monthsSaved,financialHealth
7694.41,273.98,-3581.44,37.62,12.5,6.25,0.0,6.25,0.56,FinanciallyVulnerable
6431.84,1109.21,1739.24,21.01,8.81,11.95,0.0,11.95,1.07,FinanciallyThriving
4148.82,380.5,-1390.63,45.57,5.29,12.12,0.0,12.12,4.94,FinanciallyVulnerable
3756.97,171.99,-1429.38,50.32,14.77,6.88,13.65,6.88,4.76,FinanciallyVulnerable
7449.35,145.99,-4309.27,101.44,5.48,4.44,0.0,4.44,0.83,FinanciallyDistressed
4893.12,157.76,-3222.69,81.72,24.23,8.63,14.16,8.63,2.47,FinanciallyDistressed
8871.44,180.24,-6610.0,112.45,9.89,7.38,0.0,7.38,1.96,FinanciallyDistressed
10489.06,1488.31,-1452.6,28.18,20.92,14.14,20.49,14.14,3.27,FinanciallyVulnerable
5612.09,144.83,-2515.46,50.44,36.09,4.47,12.92,4.47,3.65,FinanciallyDistressed
9507.14,723.45,-7068.71,93.86,1.45,22.88,0.0,22.88,1.85,FinanciallyVulnerable
7854.7,0.0,-3830.75,81.98,13.94,0.0,13.41,0.0,1.04,FinanciallyDistressed
14002.11,2140.17,-643.13,27.67,22.32,13.81,18.97,13.81,2.74,FinanciallyVulnerable
4626.02,98.23,-2601.75,57.01,14.95,4.63,0.0,4.63,4.99,FinanciallyDistressed
10703.47,412.64,-6778.07,94.52,23.56,9.51,16.66,9.51,1.0,FinanciallyDistressed
6950.5,0.0,-2076.18,36.89,0.59,0.0,0.0,0.0,0.42,FinanciallyDistressed
5132.25,0.0,-928.52,56.93,4.91,0.0,0.0,0.0,1.69,FinanciallyDistressed
4877.52,404.94,-1808.49,24.58,35.81,11.66,24.13,11.66,1.01,FinanciallyVulnerable
5461.92,1787.42,-1386.37,38.7,13.29,30.49,0.0,30.49,4.27,FinanciallyStable
7912.94,262.81,-3191.1,51.53,23.61,5.27,14.53,5.27,1.85,FinanciallyDistressed
6938.75,696.06,-409.32,29.49,0.52,9.63,0.0,9.63,5.42,FinanciallyStable
8183.14,103.18,-4312.47,83.83,23.51,2.6,22.92,2.6,3.62,FinanciallyDistressed
7427.18,0.0,-4719.18,105.41,29.67,0.0,24.57,0.0,0.62,FinanciallyDistressed
11679.64,1238.42,-3550.49,53.92,4.11,13.22,0.0,13.22,4.95,FinanciallyVulnerable
6783.0,0.0,-2809.22,63.97,9.41,0.0,0.0,0.0,0.37,FinanciallyDistressed
4076.78,304.34,-1146.61,30.22,13.62,9.41,12.59,9.41,4.54,FinanciallyVulnerable
8116.79,1128.71,1448.46,26.38,4.85,10.55,0.0,10.55,1.38,FinanciallyThriving
7117.79,155.03,-3199.09,75.25,6.7,3.81,0.0,3.81,1.59,FinanciallyDistressed
10340.25,417.32,-2020.99,32.18,2.45,4.78,0.0,4.78,3.23,FinanciallyVulnerable
5643.23,144.96,-2297.17,36.96,6.35,4.15,0.0,4.15,1.55,FinanciallyVulnerable
5265.74,143.83,-2187.03,47.32,7.12,4.46,0.0,4.46,1.32,FinanciallyVulnerable
7834.35,101.33,-2956.04,47.12,5.53,2.03,0.0,2.03,3.31,FinanciallyVulnerable
6149.91,483.79,278.53,29.92,10.99,7.0,0.0,7.0,1.44,FinanciallyStable
7890.81,0.0,-5407.68,92.4,3.77,0.0,0.0,0.0,0.26,FinanciallyDistressed
4451.97,0.0,-2807.85,90.55,6.06,0.0,0.0,0.0,0.06,FinanciallyDistressed
7902.91,0.0,756.67,37.89,12.72,0.0,0.0,0.0,0.34,FinanciallyVulnerable
5650.8,790.76,-605.88,20.88,23.84,13.55,9.34,13.55,0.92,FinanciallyVulnerable
6078.09,755.45,2070.95,19.63,11.88,8.48,0.0,8.48,0.62,FinanciallyStable
6860.73,0.0,-2966.64,70.73,0.12,0.0,0.0,0.0,0.22,FinanciallyDistressed
7901.04,491.48,-4860.36,46.08,19.24,13.91,15.11,13.91,1.85,FinanciallyVulnerable
5028.86,258.54,-1964.86,55.4,9.04,7.78,0.0,7.78,0.73,FinanciallyDistressed
9767.44,329.0,-5499.57,67.03,11.76,7.16,11.43,7.16,4.15,FinanciallyVulnerable
8419.94,0.0,-889.49,27.42,24.97,0.0,20.64,0.0,1.15,FinanciallyVulnerable
8930.98,429.14,-4763.87,40.42,30.95,9.34,14.45,9.34,1.05,FinanciallyDistressed
10273.99,1234.89,-4942.17,49.86,7.61,18.81,0.0,18.81,0.07,FinanciallyVulnerable
11288.54,1713.08,984.06,31.97,5.88,12.25,0.0,12.25,2.04,FinanciallyStable
6101.65,220.92,-3343.46,36.73,14.61,7.42,0.0,7.42,5.3,FinanciallyVulnerable
3554.27,0.0,-1962.17,62.08,16.28,0.0,10.71,0.0,1.87,FinanciallyDistressed
10491.79,207.65,-1422.06,29.85,6.73,2.24,0.0,2.24,0.5,FinanciallyVulnerable
4050.58,97.56,-2418.21,96.49,11.18,5.64,0.0,5.64,1.84,FinanciallyDistressed
13169.08,0.0,274.44,44.76,14.38,0.0,0.0,0.0,3.03,FinanciallyStable
5948.4,789.59,-1440.33,44.79,14.38,14.9,9.69,14.9,2.16,FinanciallyVulnerable
11150.95,2252.18,-4026.13,44.95,2.4,24.02,0.0,24.02,1.16,FinanciallyVulnerable
10948.49,809.56,-7066.96,85.88,0.08,17.26,0.0,17.26,5.67,FinanciallyVulnerable
14120.39,2576.1,-4920.53,41.19,4.29,21.88,0.0,21.88,1.75,FinanciallyVulnerable
6298.59,148.94,-4088.31,57.17,6.41,6.31,0.0,6.31,1.03,FinanciallyDistressed
4380.6,0.0,-318.59,47.79,8.51,0.0,0.0,0.0,1.88,FinanciallyVulnerable
7795.35,0.0,-3570.99,55.29,17.08,0.0,12.58,0.0,1.22,FinanciallyDistressed
6804.61,360.62,-4030.45,51.06,9.57,11.5,0.0,11.5,0.7,FinanciallyDistressed
6883.43,0.0,-363.26,25.22,26.73,0.0,22.89,0.0,0.79,FinanciallyDistressed
5175.46,0.0,-1614.03,44.99,10.22,0.0,0.0,0.0,1.48,FinanciallyVulnerable
7599.43,1047.43,-1366.49,30.16,24.53,14.39,10.2,14.39,2.52,FinanciallyVulnerable
3167.55,284.26,-996.35,37.31,8.99,11.58,0.0,11.58,1.96,FinanciallyVulnerable
10269.21,164.71,-7570.1,110.8,13.4,5.75,0.0,5.75,1.73,FinanciallyDistressed
5052.44,0.0,-1470.69,29.58,43.08,0.0,24.21,0.0,0.62,FinanciallyDistressed
5464.48,0.0,-1855.68,47.87,28.74,0.0,20.13,0.0,0.44,FinanciallyDistressed
5064.92,114.66,-1710.66,43.05,12.34,3.31,7.99,3.31,1.67,FinanciallyVulnerable
9614.12,684.25,5486.86,27.15,4.84,4.33,0.0,4.33,3.05,FinanciallyThriving
13307.41,1686.67,-7461.63,44.26,36.58,22.39,20.94,22.39,0.68,FinanciallyDistressed
8886.34,2293.82,-1766.65,37.81,3.83,24.37,0.0,24.37,1.51,FinanciallyStable
6088.47,139.81,-3723.49,63.11,0.77,5.58,0.0,5.58,0.93,FinanciallyDistressed
4511.4,0.0,-1683.26,49.71,11.31,0.0,0.0,0.0,0.98,FinanciallyDistressed
5909.03,134.48,-3150.98,40.95,24.78,4.65,14.62,4.65,2.75,FinanciallyDistressed
8162.81,700.47,-5205.29,45.77,14.6,19.15,0.0,19.15,5.93,FinanciallyStable
4274.21,224.68,-533.06,36.96,11.05,5.67,0.0,5.67,0.33,FinanciallyVulnerable
6270.97,922.15,398.54,27.04,11.12,12.15,0.0,12.15,0.42,FinanciallyStable
7989.26,177.18,-4956.23,90.3,26.58,5.52,8.47,5.52,1.61,FinanciallyDistressed
9669.97,0.0,-6641.2,83.51,25.9,0.0,15.35,0.0,1.97,FinanciallyDistressed
4428.72,520.75,-597.26,31.22,0.02,11.97,0.0,11.97,0.45,FinanciallyVulnerable
5337.74,337.63,-2954.07,83.59,3.75,12.41,0.0,12.41,0.78,FinanciallyDistressed
7182.95,0.0,-4853.46,130.64,3.62,0.0,0.0,0.0,1.51,FinanciallyDistressed
5883.28,0.0,1264.66,25.68,5.83,0.0,0.0,0.0,0.4,FinanciallyStable
8566.51,1031.2,-2615.05,33.46,6.96,14.77,0.0,14.77,0.88,FinanciallyVulnerable
8530.25,687.42,-2685.58,41.71,22.57,10.52,7.57,10.52,1.14,FinanciallyVulnerable
5562.25,617.09,-3281.37,63.77,29.19,21.29,18.99,21.29,1.7,FinanciallyDistressed
13692.72,0.0,-3601.5,48.86,30.34,0.0,18.45,0.0,3.8,FinanciallyDistressed
7167.05,534.46,-1094.75,56.56,4.0,8.09,0.0,8.09,0.08,FinanciallyDistressed
6899.11,464.34,-203.3,34.87,6.49,6.49,0.0,6.49,0.05,FinanciallyVulnerable
5902.59,0.0,-1613.0,64.39,1.07,0.0,0.0,0.0,1.72,FinanciallyDistressed
12542.4,405.42,-1372.33,40.55,0.18,3.5,0.0,3.5,1.16,FinanciallyVulnerable
7170.84,0.0,-1801.36,57.19,18.77,0.0,0.0,0.0,1.81,FinanciallyDistressed
7813.41,2117.13,445.23,30.5,2.14,20.4,0.0,20.4,2.92,FinanciallyStable
5257.01,73.46,-2440.39,58.29,35.18,2.54,13.39,2.54,2.97,FinanciallyDistressed
6953.23,569.17,-2805.56,67.5,17.6,12.07,17.43,12.07,1.89,FinanciallyDistressed
5233.52,228.01,-2258.08,43.85,1.36,7.12,0.0,7.12,0.28,FinanciallyDistressed
6998.19,317.46,-3982.59,59.52,18.35,9.52,0.0,9.52,1.09,FinanciallyDistressed
7473.73,428.45,1498.57,20.69,7.61,4.56,0.0,4.56,0.64,FinanciallyStable
8837.65,541.23,-5612.72,63.71,5.95,14.37,0.0,14.37,1.27,FinanciallyVulnerable
5985.15,0.0,-1494.48,47.82,6.53,0.0,0.0,0.0,0.4,FinanciallyDistressed
5651.25,0.0,-1460.58,39.29,8.5,0.0,0.0,0.0,1.63,FinanciallyVulnerable
5273.14,0.0,-2680.53,75.56,13.31,0.0,12.84,0.0,0.08,FinanciallyDistressed
10131.59,279.24,-6768.86,104.78,10.26,7.67,0.0,7.67,2.59,FinanciallyDistressed
10816.2,1736.53,-1256.53,36.09,11.87,15.37,0.0,15.37,1.31,FinanciallyStable
5445.08,0.0,-957.4,54.17,12.37,0.0,0.0,0.0,1.1,FinanciallyDistressed
4710.11,0.0,-2383.01,50.82,1.15,0.0,0.0,0.0,0.18,FinanciallyDistressed
8298.84,484.39,-4310.11,45.76,14.72,10.83,0.0,10.83,1.66,FinanciallyVulnerable
5747.66,168.75,-2549.38,62.78,9.29,5.01,0.0,5.01,1.06,FinanciallyDistressed
5462.55,257.99,-3222.63,87.33,18.89,10.33,17.51,10.33,1.33,FinanciallyDistressed
7327.08,233.17,-2363.51,38.37,9.28,4.49,0.0,4.49,0.4,FinanciallyDistressed
5366.91,327.42,71.38,27.02,4.73,5.68,0.0,5.68,1.06,FinanciallyStable
6428.07,0.0,-2454.14,43.03,25.29,0.0,18.6,0.0,1.67,FinanciallyDistressed
4425.65,0.0,336.97,27.06,2.5,0.0,0.0,0.0,1.24,FinanciallyStable
5330.39,228.28,-2835.53,64.06,9.39,8.38,0.0,8.38,1.23,FinanciallyDistressed
9681.44,1931.06,-396.26,16.75,9.04,17.22,0.0,17.22,2.21,FinanciallyStable
8679.99,923.78,-790.51,26.3,17.57,10.48,11.6,10.48,2.94,FinanciallyVulnerable
8936.04,1096.3,4852.2,20.48,13.71,7.37,0.0,7.37,1.52,FinanciallyThriving
4068.79,0.0,-1840.64,48.75,32.97,0.0,13.79,0.0,0.81,FinanciallyDistressed
8159.14,351.4,4536.74,26.63,0.01,2.69,0.0,2.69,1.19,FinanciallyStable
9901.33,0.0,-330.06,20.06,19.35,0.0,14.09,0.0,0.07,FinanciallyDistressed
8340.31,1076.7,-1811.59,38.7,8.48,14.16,0.0,14.16,2.92,FinanciallyVulnerable
6685.67,0.0,-2823.74,81.94,0.86,0.0,0.0,0.0,1.54,FinanciallyDistressed
9014.57,1446.88,-1138.88,26.23,3.02,15.52,0.0,15.52,2.34,FinanciallyStable
9638.47,869.87,-1664.27,32.38,9.27,9.84,0.0,9.84,3.51,FinanciallyVulnerable
6697.41,534.5,2415.73,15.53,8.37,5.54,0.0,5.54,1.71,FinanciallyThriving
4710.0,0.0,-2282.48,51.66,2.4,0.0,0.0,0.0,1.24,FinanciallyDistressed
5150.88,260.58,-1802.9,38.0,11.46,7.22,10.57,7.22,0.19,FinanciallyVulnerable
4959.62,0.0,-2641.43,42.5,12.45,0.0,0.0,0.0,0.7,FinanciallyDistressed
5159.7,0.0,-2438.79,62.53,22.28,0.0,0.0,0.0,1.84,FinanciallyDistressed
6330.37,155.03,-3654.4,72.61,23.67,5.48,0.0,5.48,1.33,FinanciallyDistressed
11942.84,1180.27,-1099.3,35.22,11.1,9.82,0.0,9.82,3.88,FinanciallyVulnerable
4014.66,206.21,-1630.1,53.19,9.03,7.96,0.0,7.96,1.94,FinanciallyDistressed
12998.6,402.2,-6880.88,62.87,23.15,6.17,7.86,6.17,0.86,FinanciallyDistressed
5983.38,107.88,-1855.27,40.86,27.21,2.55,27.07,2.55,0.59,FinanciallyDistressed
5023.02,190.4,93.86,22.83,19.58,3.59,15.87,3.59,1.22,FinanciallyVulnerable
6477.25,265.66,-2642.98,46.27,23.83,6.48,20.24,6.48,0.39,FinanciallyDistressed
11270.53,494.09,1111.63,29.02,11.86,3.84,0.0,3.84,1.78,FinanciallyStable
7334.71,396.36,5783.49,14.87,2.15,2.93,0.0,2.93,2.45,FinanciallyStable
6520.15,338.18,-3213.64,55.38,34.22,9.28,15.98,9.28,1.78,FinanciallyDistressed
4735.0,176.79,-2510.7,86.42,30.44,7.36,13.58,7.36,1.19,FinanciallyDistressed
3737.76,0.0,-662.76,42.34,4.95,0.0,0.0,0.0,0.85,FinanciallyDistressed
5012.8,0.0,-1813.04,29.32,31.8,0.0,11.02,0.0,1.94,FinanciallyVulnerable
4244.29,702.09,-30.13,20.21,10.48,14.28,0.0,14.28,1.42,FinanciallyStable
6792.97,457.98,239.15,19.93,19.86,6.11,19.35,6.11,0.5,FinanciallyVulnerable
11296.95,1117.72,-2344.04,38.8,5.4,11.1,0.0,11.1,2.29,FinanciallyVulnerable
3655.27,96.94,-1998.97,67.52,6.69,5.53,0.0,5.53,2.32,FinanciallyDistressed
5642.78,243.05,-3399.62,81.43,16.46,9.78,15.26,9.78,3.66,FinanciallyDistressed
6058.16,551.64,-2673.79,57.78,0.37,14.02,0.0,14.02,1.74,FinanciallyVulnerable
5658.62,356.5,-1368.31,31.91,19.23,7.67,14.07,7.67,1.66,FinanciallyVulnerable
9918.34,297.68,-5755.8,82.5,18.63,6.67,14.23,6.67,1.81,FinanciallyDistressed
5265.63,1277.97,1506.16,22.68,0.45,15.88,0.0,15.88,2.21,FinanciallyThriving
16831.57,2984.16,-4638.05,36.43,15.28,19.66,0.0,19.66,2.12,FinanciallyVulnerable
3516.24,0.0,-1077.49,49.37,6.93,0.0,0.0,0.0,0.22,FinanciallyDistressed
11478.42,1298.86,3425.4,20.56,21.35,8.02,9.93,8.02,1.38,FinanciallyStable
7817.59,155.76,-5133.12,88.14,5.19,5.48,0.0,5.48,2.86,FinanciallyDistressed
10342.68,1727.72,-4957.48,38.83,0.6,24.29,0.0,24.29,1.42,FinanciallyStable
5442.9,274.47,-2150.55,52.73,0.28,7.7,0.0,7.7,1.17,FinanciallyDistressed
5497.85,0.0,-3558.21,87.86,46.89,0.0,15.78,0.0,1.04,FinanciallyDistressed
6866.11,1982.34,-2990.54,38.47,20.68,33.84,12.82,33.84,3.13,FinanciallyStable
5582.64,765.7,-1990.87,40.2,4.43,17.57,0.0,17.57,1.48,FinanciallyVulnerable
6218.95,208.74,-1110.77,23.28,27.68,3.93,24.33,3.93,1.97,FinanciallyVulnerable
10434.05,527.55,-5710.6,58.38,13.79,10.05,11.13,10.05,3.48,FinanciallyVulnerable
5149.42,477.52,-1824.86,35.96,16.33,12.56,0.0,12.56,1.79,FinanciallyVulnerable
5587.79,0.0,-2980.42,72.01,10.1,0.0,0.0,0.0,0.63,FinanciallyDistressed
11950.87,165.02,-8424.07,103.36,8.73,4.47,0.0,4.47,1.69,FinanciallyDistressed
10780.47,0.0,-3867.13,29.07,24.53,0.0,17.02,0.0,0.1,FinanciallyDistressed
7079.95,0.0,-4151.69,98.71,9.5,0.0,0.0,0.0,0.66,FinanciallyDistressed
5560.22,323.06,54.97,31.2,16.2,5.44,0.0,5.44,0.26,FinanciallyVulnerable
11482.81,2365.77,-4803.11,39.41,3.51,26.15,0.0,26.15,1.03,FinanciallyStable
4326.36,0.0,-688.25,36.56,4.06,0.0,0.0,0.0,1.5,FinanciallyVulnerable
8030.15,306.96,-2463.03,54.33,20.37,5.23,14.67,5.23,4.66,FinanciallyDistressed
17111.49,2970.71,-5945.99,46.59,13.41,21.01,0.0,21.01,3.84,FinanciallyStable
7216.85,186.05,-4483.32,98.64,15.04,6.37,7.68,6.37,1.49,FinanciallyDistressed
7725.83,166.3,-4586.43,71.07,0.73,5.03,0.0,5.03,5.14,FinanciallyVulnerable
5041.22,0.0,-2170.88,39.36,21.44,0.0,13.48,0.0,0.25,FinanciallyDistressed
5052.97,0.0,-2641.0,68.49,27.76,0.0,20.92,0.0,0.97,FinanciallyDistressed
4314.04,145.83,-2613.54,73.84,20.3,7.9,0.0,7.9,1.92,FinanciallyDistressed
6994.38,367.88,-1858.07,44.71,22.68,6.68,14.33,6.68,4.41,FinanciallyVulnerable
3772.06,0.0,-1124.27,39.01,8.12,0.0,0.0,0.0,1.41,FinanciallyVulnerable
4441.97,100.73,-1798.83,47.73,8.82,3.67,8.44,3.67,1.9,FinanciallyVulnerable
11178.86,2126.69,-587.21,34.3,0.18,16.72,0.0,16.72,1.85,FinanciallyStable
9230.09,155.3,-4624.63,62.21,5.22,3.26,0.0,3.26,0.98,FinanciallyDistressed
4582.41,325.38,-2014.31,34.97,20.23,11.25,10.66,11.25,2.73,FinanciallyVulnerable
4469.2,65.74,-1959.83,62.74,0.88,2.55,0.0,2.55,5.07,FinanciallyDistressed
11345.73,1555.72,-3751.4,29.7,17.59,17.0,12.15,17.0,1.98,FinanciallyStable
4439.88,0.0,-2489.51,44.66,23.77,0.0,21.23,0.0,0.44,FinanciallyDistressed
11102.19,1330.48,-6895.16,83.54,0.19,24.03,0.0,24.03,3.23,FinanciallyVulnerable
4405.12,82.13,-431.94,32.43,0.59,2.03,0.0,2.03,1.09,FinanciallyVulnerable
6640.84,384.42,-2353.66,48.63,5.38,8.23,0.0,8.23,5.63,FinanciallyVulnerable
10409.87,280.04,1767.07,35.24,9.32,2.25,0.0,2.25,0.35,FinanciallyVulnerable
4854.77,809.55,-373.23,30.41,0.75,15.3,0.0,15.3,1.78,FinanciallyStable
5202.13,663.96,-2676.89,41.77,15.38,20.82,0.0,20.82,4.31,FinanciallyVulnerable
6434.09,309.62,-3490.21,71.22,9.42,9.52,0.0,9.52,5.75,FinanciallyVulnerable
4870.43,0.0,-1957.21,80.52,1.03,0.0,0.0,0.0,1.7,FinanciallyDistressed
4851.85,134.98,-2141.11,49.76,0.51,4.74,0.0,4.74,0.21,FinanciallyDistressed
6659.31,0.0,-3126.02,38.46,10.32,0.0,9.53,0.0,1.2,FinanciallyVulnerable
6767.32,646.64,-4010.8,89.49,1.29,19.0,0.0,19.0,1.97,FinanciallyVulnerable
6096.53,157.48,-2719.3,49.59,7.16,4.46,0.0,4.46,3.49,FinanciallyVulnerable
9054.36,718.34,-1935.8,31.45,28.96,9.17,15.94,9.17,1.99,FinanciallyVulnerable
7355.53,367.62,-4687.56,65.49,19.81,12.11,0.0,12.11,4.69,FinanciallyVulnerable
6263.47,245.82,-1488.22,29.01,25.3,4.9,13.91,4.9,1.49,FinanciallyVulnerable
6763.27,0.0,-2421.5,42.63,0.95,0.0,0.0,0.0,1.43,FinanciallyVulnerable
4426.96,0.0,-2155.6,77.34,5.2,0.0,0.0,0.0,0.83,FinanciallyDistressed
9375.65,463.7,-4350.44,42.06,22.23,8.45,11.4,8.45,1.21,FinanciallyVulnerable
4327.75,0.0,-1836.09,48.43,10.92,0.0,0.0,0.0,1.52,FinanciallyVulnerable
4567.71,0.0,-2469.52,40.84,17.76,0.0,14.58,0.0,0.34,FinanciallyDistressed
3367.37,0.0,-707.18,51.78,3.46,0.0,0.0,0.0,0.59,FinanciallyDistressed
8644.14,800.32,533.47,18.5,3.68,8.02,0.0,8.02,2.66,FinanciallyStable
5434.89,409.62,-1839.36,29.33,19.61,10.23,13.25,10.23,1.36,FinanciallyVulnerable
3958.34,105.71,-1505.71,54.5,0.8,4.13,0.0,4.13,1.26,FinanciallyDistressed
7659.29,743.84,-1922.88,37.53,16.09,11.48,15.59,11.48,2.96,FinanciallyVulnerable
11105.28,503.66,-5006.85,33.83,32.64,7.63,17.24,7.63,0.62,FinanciallyDistressed
4944.89,0.0,-2623.47,75.62,15.07,0.0,0.0,0.0,1.9,FinanciallyDistressed
6971.24,0.0,-617.04,28.18,21.64,0.0,14.29,0.0,0.98,FinanciallyDistressed
7630.22,433.31,-4066.7,65.84,5.49,10.84,0.0,10.84,0.18,FinanciallyDistressed
7084.04,118.5,-5256.06,91.59,10.78,6.09,0.0,6.09,0.77,FinanciallyDistressed
4194.17,135.93,-326.94,32.94,0.54,3.4,0.0,3.4,0.08,FinanciallyDistressed
10056.76,1429.63,-2693.36,28.95,13.1,16.26,0.0,16.26,0.73,FinanciallyVulnerable
8130.52,560.49,-3294.55,42.71,0.19,10.39,0.0,10.39,1.49,FinanciallyVulnerable
5886.13,181.58,-2290.12,39.88,36.31,4.81,13.92,4.81,0.01,FinanciallyDistressed
6309.72,638.54,687.12,22.25,3.67,8.36,0.0,8.36,1.03,FinanciallyStable
7689.97,306.12,-3484.84,36.09,22.34,6.79,0.0,6.79,1.83,FinanciallyVulnerable
11027.82,1755.26,280.88,26.7,6.69,13.44,0.0,13.44,2.66,FinanciallyStable
8107.87,932.43,-1069.58,31.77,21.75,11.7,12.45,11.7,2.7,FinanciallyVulnerable
10296.82,745.77,-2071.82,33.66,16.56,8.31,12.75,8.31,1.72,FinanciallyVulnerable
4101.66,49.67,-2123.61,47.24,3.26,2.45,0.0,2.45,2.66,FinanciallyVulnerable
9280.45,198.6,-6596.37,134.36,36.87,6.89,14.69,6.89,0.61,FinanciallyDistressed
4954.1,427.67,-2018.3,43.64,17.13,12.72,0.0,12.72,0.34,FinanciallyDistressed
18377.14,1975.05,-8544.31,68.14,2.17,16.73,0.0,16.73,3.49,FinanciallyVulnerable
9605.12,315.45,-4188.09,45.87,32.36,5.5,21.96,5.5,1.65,FinanciallyDistressed
4182.47,104.46,-385.22,30.52,19.93,2.68,0.0,2.68,2.31,FinanciallyVulnerable
10112.42,69.85,-6754.24,88.04,0.43,2.04,0.0,2.04,0.06,FinanciallyDistressed
5589.52,120.71,-2706.8,59.73,8.61,4.02,0.0,4.02,1.72,FinanciallyDistressed
6360.58,1594.28,682.66,18.72,11.1,18.46,0.0,18.46,0.42,FinanciallyStable
4058.31,0.0,-2099.28,65.31,17.88,0.0,0.0,0.0,1.78,FinanciallyDistressed
10201.91,224.27,-6444.23,80.26,28.16,5.63,16.67,5.63,1.51,FinanciallyDistressed
4120.99,69.2,-2125.97,70.21,1.39,3.35,0.0,3.35,0.62,FinanciallyDistressed
6720.36,0.0,-3463.52,61.07,30.5,0.0,18.63,0.0,1.45,FinanciallyDistressed
9506.33,1574.89,-1658.74,24.76,0.19,16.71,0.0,16.71,0.89,FinanciallyVulnerable
5485.11,195.71,-2134.12,52.06,0.78,5.52,0.0,5.52,4.04,FinanciallyVulnerable
4845.26,0.0,-2404.42,80.26,7.92,0.0,0.0,0.0,1.68,FinanciallyDistressed
5427.12,221.46,-2482.65,91.96,0.93,7.0,0.0,7.0,2.87,FinanciallyDistressed
8824.98,175.02,-3894.84,66.9,11.79,3.43,11.77,3.43,2.89,FinanciallyDistressed
4397.47,230.74,-2157.92,40.17,5.8,9.34,0.0,9.34,5.06,FinanciallyVulnerable
9775.13,1016.87,-5797.41,40.56,36.77,20.36,22.82,20.36,5.33,FinanciallyVulnerable
9900.7,1321.89,-4381.8,51.75,29.31,19.32,19.34,19.32,1.94,FinanciallyDistressed
6692.06,0.0,-1875.46,51.53,16.27,0.0,15.81,0.0,1.48,FinanciallyDistressed
10508.62,2813.63,2248.13,32.83,0.27,18.07,0.0,18.07,2.1,FinanciallyThriving
7855.42,591.11,-3767.68,41.08,13.24,12.63,7.73,12.63,4.02,FinanciallyVulnerable
7322.82,184.71,-4477.69,43.5,28.85,6.1,16.06,6.1,0.71,FinanciallyDistressed
6242.52,243.92,-3528.26,80.72,19.46,8.25,0.0,8.25,5.58,FinanciallyDistressed
5193.36,0.0,-2062.47,64.47,11.52,0.0,0.0,0.0,1.96,FinanciallyDistressed
7398.39,0.0,-1506.5,44.68,18.8,0.0,17.98,0.0,1.93,FinanciallyDistressed
4154.17,237.61,-2662.94,78.02,30.39,13.74,21.6,13.74,2.07,FinanciallyDistressed
4315.78,134.19,-2165.67,53.3,21.37,5.87,12.57,5.87,5.68,FinanciallyDistressed
7517.56,501.02,-872.32,38.85,8.39,7.01,0.0,7.01,1.0,FinanciallyVulnerable
10973.68,785.67,-2895.95,39.22,15.65,8.86,0.0,8.86,0.51,FinanciallyDistressed
4523.02,414.48,719.59,16.08,14.19,7.33,0.0,7.33,0.11,FinanciallyStable
7076.75,518.16,-3626.8,49.39,6.36,13.06,0.0,13.06,3.48,FinanciallyVulnerable
8721.04,554.82,3216.81,30.3,0.17,4.44,0.0,4.44,2.04,FinanciallyStable
3191.43,141.55,-1500.11,66.97,7.7,7.72,0.0,7.72,0.95,FinanciallyDistressed
5271.39,398.9,-2519.62,62.49,27.92,12.66,18.27,12.66,2.57,FinanciallyDistressed
7781.65,914.63,-1989.28,29.02,6.85,13.64,0.0,13.64,0.18,FinanciallyVulnerable
8149.99,1541.96,917.05,20.68,0.13,14.53,0.0,14.53,0.33,FinanciallyStable
4040.33,177.17,-884.72,52.11,1.12,5.32,0.0,5.32,2.86,FinanciallyDistressed
9994.49,536.45,-5361.74,51.3,28.19,10.38,16.47,10.38,0.04,FinanciallyDistressed
5876.03,951.13,1276.57,25.75,0.19,11.74,0.0,11.74,2.01,FinanciallyThriving
4456.15,0.0,-928.75,39.11,6.68,0.0,0.0,0.0,0.22,FinanciallyDistressed
7808.44,143.33,-4651.92,49.94,40.43,4.34,14.33,4.34,1.85,FinanciallyDistressed
6438.29,329.96,-1293.61,19.91,17.5,6.03,0.0,6.03,5.27,FinanciallyVulnerable
7611.55,334.63,-5266.06,88.54,0.57,12.49,0.0,12.49,0.34,FinanciallyDistressed
7194.26,3196.56,46.35,26.71,4.95,30.63,0.0,30.63,2.46,FinanciallyThriving
5950.52,208.51,-974.84,33.76,23.41,4.02,13.97,4.02,1.87,FinanciallyVulnerable
7667.08,1060.46,-296.67,14.59,34.22,12.58,18.54,12.58,4.92,FinanciallyVulnerable
8988.72,643.39,-1501.53,46.76,15.02,7.91,0.0,7.91,1.23,FinanciallyVulnerable
6052.09,781.25,-1934.1,23.28,35.51,15.95,14.77,15.95,1.26,FinanciallyVulnerable
4448.46,0.0,-1975.7,62.57,7.53,0.0,0.0,0.0,1.99,FinanciallyDistressed
4009.07,0.0,-1038.81,45.61,11.41,0.0,9.9,0.0,0.88,FinanciallyDistressed
5732.94,0.0,145.08,36.62,5.43,0.0,0.0,0.0,1.76,FinanciallyStable
5125.59,139.62,-2151.51,64.26,3.63,4.48,0.0,4.48,0.36,FinanciallyDistressed
