,age,gender,raceEthnicity,education,region,householdType,householdSize,career,workArrangement,annualIncome,sideHustleIncome,monthlyIncome,housingStatus,housingCost,propertyTax,hoaFees,homeInsurance,utilities,internet,phone,ownsCar,carPayment,carInsurance,gas,publicTransit,carMaintenance,healthInsurance,oopMedical,dentalVision,lifeInsurance,studentLoans,ccPayment,personalLoans,medicalDebt,groceries,diningOut,coffee,alcohol,streaming,musicStreaming,gaming,gym,otherSubscriptions,clothing,personalCare,householdSupplies,childcare,petExpenses,entertainment,hobbies,travel,gifts,donations,retirement401k,iraContribution,emergencyFundContributions,generalSavings,investmentContributions,contributions529,totalExpenses,totalSavingsInvestments,monthlyCashFlow,housingRatio,debtToIncome,savingsInvestmentsRate,carPaymentRatio,monthsSaved,financialHealth,ageCategory
1491,35,Female,White,High School,South,Single,1,Admin,Office,27298.4,0.0,2274.866666666667,Rent,911.27,0.0,0.0,22.2,142.88,112.38,22.98,False,0.0,0.0,0.0,122.28,0.0,153.12,68.59,29.07,0.0,0.0,267.42,0.0,0.0,288.6,160.03,10.09,77.17,29.22,15.08,0.0,0.0,0.0,54.19,53.14,74.38,0.0,0.0,136.71,0.0,7.23,135.57,0.0,0.0,0.0,127.53,0.0,0.0,0.0,2893.6,127.53,-746.26,40.06,11.76,5.61,0.0,2.38,FinanciallyVulnerable,30-35
1492,30,Male,White,Some College/Associate's,West,SingleParent,3,Manufacturing,Office,63972.37,11987.49,6329.988333333334,Own,3710.17,309.18,0.0,110.96,200.56,93.28,83.58,False,0.0,0.0,0.0,117.02,0.0,636.43,58.29,76.58,0.0,206.66,345.14,0.0,0.0,925.58,375.41,5.61,80.99,27.19,0.0,0.0,70.63,23.14,93.73,127.38,132.23,0.0,0.0,84.46,0.0,115.04,65.56,0.0,315.6,372.59,0.0,0.0,0.0,0.0,8074.8,688.19,-2433.0,58.61,8.72,10.87,0.0,0.25,FinanciallyDistressed,25-30
1493,25,Female,Hispanic/Latino,Master's,West,DINKS,2,Education,Office,71304.53,0.0,5942.044166666667,Rent,2897.8,0.0,0.0,19.49,181.24,88.89,89.04,True,1016.44,231.4,263.11,0.0,50.32,231.41,282.29,41.32,0.0,0.0,42.53,0.0,0.0,836.43,627.28,81.09,75.99,57.17,14.21,0.0,0.0,0.0,93.74,130.08,122.07,0.0,0.0,172.05,0.0,120.96,88.83,0.0,387.45,0.0,0.0,0.0,0.0,0.0,7855.18,387.45,-2300.59,48.77,17.82,6.52,17.11,1.0,FinanciallyDistressed,25-30
1494,40,Male,White,High School,West,SingleParent,2,Manufacturing,Office,51487.63,0.0,4290.635833333333,Rent,2974.94,0.0,0.0,18.6,187.85,97.03,120.58,True,0.0,184.7,150.59,0.0,112.35,306.1,149.18,70.74,83.75,0.0,375.86,0.0,0.0,690.56,551.5,10.63,105.09,28.86,13.44,0.0,0.0,0.0,72.7,90.35,78.89,0.0,148.53,107.25,0.0,86.2,59.78,0.0,0.0,0.0,0.0,270.79,0.0,0.0,6876.05,270.79,-2856.2,69.34,8.76,6.31,0.0,0.08,FinanciallyDistressed,35-40
1495,45,Female,Black/African American,Master's,Midwest,Single,1,Education,Office,74634.62,0.0,6219.551666666666,Own,1340.18,111.68,366.42,168.45,147.32,61.41,29.13,True,1378.5,173.88,156.64,0.0,128.57,121.3,120.92,22.87,0.0,375.97,45.8,0.0,0.0,404.86,397.25,74.69,67.92,21.76,0.0,0.0,41.99,12.84,93.4,71.46,126.58,0.0,62.41,73.52,0.0,65.38,117.48,0.0,0.0,0.0,387.48,0.0,0.0,0.0,6380.58,387.48,-548.51,21.55,28.95,6.23,22.16,3.63,FinanciallyVulnerable,40-45
1496,40,Male,White,Ph.D,West,DINKS,2,Education,Office,131792.52,0.0,10982.71,Rent,4147.42,0.0,0.0,34.1,161.31,56.11,122.59,True,0.0,219.18,280.52,0.0,88.39,444.22,170.57,43.28,37.94,586.67,21.76,0.0,0.0,876.2,1089.95,6.47,72.08,10.46,15.82,0.0,44.63,0.0,139.36,85.69,110.69,0.0,0.0,72.84,42.85,301.99,74.85,290.66,555.28,0.0,0.0,604.32,302.95,0.0,9648.6,1462.55,-128.44,37.76,5.54,13.32,0.0,0.58,FinanciallyVulnerable,35-40
1497,35,Female,White,Some College/Associate's,South,DINKS,2,Admin,Office,38648.63,0.0,3220.7191666666663,Own,1996.67,166.39,215.23,126.17,189.34,107.41,101.14,True,0.0,124.31,272.11,0.0,138.36,216.18,89.42,0.0,0.0,275.52,40.05,0.0,0.0,702.59,293.08,19.25,53.29,54.45,0.0,0.0,0.0,10.53,58.93,133.46,137.59,0.0,0.0,71.99,10.8,15.38,149.31,0.0,0.0,0.0,177.73,0.0,0.0,0.0,5768.95,177.73,-2725.96,61.99,9.8,5.52,0.0,5.91,FinanciallyVulnerable,30-35
1498,35,Male,Black/African American,High School,South,SmallFamily,4,Manufacturing,Office,38998.93,0.0,3249.910833333334,Rent,1498.65,0.0,0.0,15.98,256.6,90.13,250.4,True,0.0,219.48,254.2,0.0,123.57,365.6,151.54,23.88,0.0,0.0,17.8,0.0,0.0,1343.13,153.76,9.56,71.11,32.69,0.0,0.0,0.0,0.0,63.32,152.35,157.77,884.42,0.0,100.34,7.15,32.63,32.89,0.0,332.46,0.0,0.0,0.0,0.0,0.0,6308.95,332.46,-3391.5,46.11,0.55,10.23,0.0,0.47,FinanciallyVulnerable,30-35
1499,55,Female,White,High School,Northeast,SmallFamily,3,Manufacturing,Office,46945.97,0.0,3912.164166666667,Own,2000.19,166.68,398.71,166.27,239.73,58.58,152.01,False,0.0,0.0,0.0,105.5,0.0,289.18,97.64,22.63,0.0,0.0,49.89,0.0,0.0,918.89,161.82,7.96,85.71,48.33,0.0,0.0,0.0,7.3,133.4,194.59,135.4,0.0,0.0,39.91,91.84,62.39,136.61,0.0,389.73,0.0,0.0,0.0,0.0,0.0,5771.16,389.73,-2248.73,51.13,1.28,9.96,0.0,0.4,FinanciallyDistressed,50-55
1500,40,Male,White,Some College/Associate's,Northeast,SmallFamily,5,Sales,Office,64491.89,0.0,5374.324166666666,Rent,3554.02,0.0,0.0,25.76,260.89,79.14,265.69,True,0.0,173.16,224.93,0.0,110.6,650.29,126.1,0.0,158.0,206.23,17.29,0.0,0.0,1577.98,539.34,2.77,144.53,11.21,0.0,0.0,0.0,44.85,110.44,182.13,208.77,0.0,69.23,122.09,85.73,105.05,73.69,0.0,0.0,0.0,317.51,0.0,0.0,423.4,9129.91,740.91,-4496.5,66.13,4.16,13.79,0.0,1.4,FinanciallyVulnerable,35-40
1501,35,Female,White,High School,Midwest,DINKS,2,FoodService,Office,27075.34,0.0,2256.278333333333,Rent,1380.96,0.0,0.0,29.47,166.99,70.88,67.36,True,0.0,191.71,171.77,0.0,69.83,634.01,281.05,48.16,0.0,0.0,167.82,0.0,183.6,570.51,99.83,22.72,82.76,49.5,11.55,0.0,0.0,5.72,74.54,141.31,92.6,0.0,79.17,86.38,0.0,25.71,44.71,0.0,0.0,0.0,155.84,66.59,0.0,0.0,4850.62,222.43,-2816.77,61.21,15.58,9.86,0.0,3.81,FinanciallyDistressed,30-35
1502,25,Female,Black/African American,Some College/Associate's,South,Single,1,Manufacturing,Office,40472.59,0.0,3372.715833333333,Own,1502.47,125.21,0.0,157.75,168.77,111.28,59.61,True,0.0,217.82,165.33,0.0,117.01,159.36,87.17,45.06,0.0,0.0,13.51,192.21,79.55,317.58,361.21,51.19,162.33,34.09,11.54,0.0,43.16,0.0,191.17,66.0,114.78,0.0,76.36,85.99,25.62,81.57,119.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4944.49,0.0,-1571.77,44.55,8.46,0.0,0.0,1.65,FinanciallyVulnerable,25-30
1503,30,Male,White,Master's,Northeast,Single,1,Business,Hybrid,101402.02,0.0,8450.168333333333,Own,3279.08,273.26,283.65,188.65,205.94,85.51,66.42,True,908.23,191.09,172.43,0.0,133.38,210.83,168.46,0.0,145.8,546.91,368.67,0.0,0.0,447.86,713.96,94.04,139.14,21.41,11.52,0.0,54.89,23.24,205.05,50.16,67.56,0.0,168.33,276.98,22.72,398.24,85.14,0.0,0.0,437.99,0.0,0.0,210.52,0.0,10008.55,648.51,-2206.89,38.8,21.58,7.67,10.75,1.29,FinanciallyVulnerable,25-30
1504,35,Male,Black/African American,High School,Midwest,SmallFamily,4,Admin,Hybrid,33558.7,0.0,2796.558333333333,Rent,1714.2,0.0,0.0,17.81,303.14,90.43,271.68,True,279.29,128.03,130.6,0.0,122.99,516.17,215.21,24.29,0.0,0.0,36.87,0.0,0.0,1428.4,261.94,17.18,60.4,64.7,14.68,39.43,0.0,0.0,59.1,189.77,169.17,0.0,0.0,71.04,0.0,42.91,137.52,0.0,196.93,0.0,0.0,0.0,0.0,0.0,6406.95,196.93,-3807.32,61.3,11.31,7.04,9.99,1.63,FinanciallyDistressed,30-35
1505,35,Male,White,Bachelor's,Northeast,SmallFamily,4,Business,Remote,88802.07,0.0,7400.172500000001,Rent,3754.51,0.0,0.0,18.38,327.87,66.47,86.48,True,638.8,214.72,67.83,0.0,107.49,727.4,279.5,71.53,72.53,397.77,36.87,0.0,0.0,1946.55,379.09,16.41,46.03,21.87,0.0,0.0,0.0,43.09,253.39,231.75,124.92,1645.66,167.54,46.39,10.7,281.76,116.43,239.27,436.48,0.0,0.0,474.34,234.94,166.13,12439.0,1311.89,-6350.72,50.74,14.51,17.73,8.63,0.73,FinanciallyDistressed,30-35
1506,40,Female,Hispanic/Latino,High School,Midwest,SmallFamily,3,Admin,Office,35469.29,0.0,2955.7741666666666,Rent,1025.38,0.0,0.0,21.83,256.38,105.93,163.06,True,0.0,222.22,218.43,0.0,121.46,345.68,280.75,67.77,0.0,0.0,46.47,0.0,276.86,902.0,315.55,20.71,59.2,44.3,10.91,0.0,0.0,46.66,80.73,195.51,66.02,1104.61,71.95,125.3,29.34,43.2,138.65,0.0,0.0,0.0,243.4,0.0,0.0,0.0,6406.86,243.4,-3694.49,34.69,10.94,8.23,0.0,3.26,FinanciallyVulnerable,35-40
1507,40,Male,Black/African American,Some College/Associate's,South,SmallFamily,4,Sales,Office,49163.45,0.0,4096.954166666666,Rent,1545.87,0.0,0.0,24.83,237.14,115.11,297.7,False,0.0,0.0,0.0,130.14,0.0,709.06,111.81,0.0,0.0,0.0,17.84,0.0,0.0,1397.68,221.49,11.29,136.84,14.7,0.0,39.03,59.74,0.0,70.45,180.94,198.93,851.84,0.0,45.11,0.0,155.71,51.97,0.0,0.0,0.0,0.0,123.13,0.0,0.0,6625.22,123.13,-2651.4,37.73,0.44,3.01,0.0,1.94,FinanciallyVulnerable,35-40
1508,40,Female,White,Master's,West,Single,1,Business,Hybrid,138047.2,25370.66,13618.155,Own,4315.22,359.6,0.0,191.09,160.7,105.47,52.28,True,0.0,180.05,158.47,0.0,147.69,213.87,285.79,55.35,88.61,417.47,2.84,0.0,0.0,450.93,1131.81,1.52,66.72,14.35,0.0,38.25,0.0,0.0,148.28,82.68,56.8,0.0,0.0,213.78,122.96,466.95,38.01,0.0,0.0,0.0,0.0,0.0,328.05,0.0,9567.54,328.05,3722.56,31.69,3.09,2.41,0.0,0.7,FinanciallyStable,35-40
1509,50,Male,White,High School,South,Single,1,Construction,Office,36450.37,0.0,3037.5308333333337,Rent,1436.91,0.0,0.0,33.14,136.16,84.5,29.42,True,0.0,177.08,179.0,0.0,51.08,221.76,132.85,0.0,0.0,0.0,48.3,0.0,296.73,333.05,214.45,20.55,62.06,34.94,13.64,0.0,0.0,0.0,32.7,39.6,95.76,0.0,0.0,35.8,7.29,30.93,132.42,0.0,0.0,0.0,80.23,207.12,0.0,0.0,3880.12,287.35,-1129.94,47.31,11.36,9.46,0.0,4.08,FinanciallyVulnerable,45-50
1510,50,Male,White,High School,South,SmallFamily,5,Retail,Office,32292.26,0.0,2691.0216666666665,Own,2415.06,201.26,0.0,184.62,305.56,108.46,341.34,True,0.0,152.75,222.69,0.0,116.39,603.42,273.73,55.49,0.0,0.0,49.93,0.0,90.74,1661.42,191.96,16.28,97.2,58.69,0.0,0.0,0.0,0.0,48.41,182.85,199.32,0.0,0.0,78.16,44.96,9.85,33.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7744.29,0.0,-5053.27,89.75,5.23,0.0,0.0,1.01,FinanciallyDistressed,45-50
1511,45,Female,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,4,Finance,Remote,100654.23,0.0,8387.852499999999,Own,2822.11,235.18,0.0,106.7,324.16,63.16,138.15,True,0.0,203.74,55.07,0.0,129.3,708.26,73.3,0.0,0.0,0.0,548.25,0.0,0.0,2197.27,377.22,5.51,87.14,22.22,0.0,0.0,46.99,13.79,191.94,262.74,85.41,1071.04,0.0,164.65,210.18,295.68,130.24,234.9,540.08,0.0,0.0,0.0,0.0,149.61,10804.3,689.69,-3106.14,33.65,6.54,8.22,0.0,1.45,FinanciallyVulnerable,40-45
1512,65,Male,White,Some College/Associate's,Northeast,Single,1,Retired,Retired,32574.231541535995,0.0,2714.5192951279996,Own,2032.61,169.38,82.24,167.56,161.29,57.94,22.48,True,567.33,188.2,74.7,191.15,113.89,171.32,99.59,0.0,0.0,0.0,169.56,0.0,267.05,256.9,110.51,10.12,49.3,14.6,13.36,0.0,0.0,0.0,73.09,38.52,92.74,0.0,0.0,25.72,11.25,4.94,127.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5364.57,0.0,-2650.05,74.88,36.98,0.0,20.9,1.72,FinanciallyDistressed,60-65
1513,25,Male,Hispanic/Latino,Bachelor's,Midwest,Single,1,Education,Office,45697.09,0.0,3808.090833333333,Rent,859.7,0.0,0.0,22.67,143.97,80.68,43.68,True,0.0,205.28,239.66,0.0,77.31,209.7,69.75,22.64,0.0,0.0,249.79,0.0,0.0,301.9,392.48,96.35,188.36,67.11,13.96,18.31,95.59,32.41,140.43,39.54,61.86,0.0,147.85,178.72,3.79,112.32,119.42,0.0,293.95,0.0,309.04,0.0,0.0,0.0,4235.23,602.99,-1030.13,22.58,6.56,15.83,0.0,0.92,FinanciallyVulnerable,25-30
1514,30,Female,White,Some College/Associate's,West,Single,1,Admin,Hybrid,60227.1,0.0,5018.925,Own,2922.86,243.57,243.77,191.74,152.92,62.71,25.51,True,0.0,220.27,142.96,0.0,132.28,90.99,124.76,32.79,0.0,0.0,348.52,0.0,0.0,329.1,335.5,5.79,42.79,57.21,13.39,15.59,85.89,0.0,130.2,70.65,135.51,0.0,0.0,175.68,0.0,141.38,130.49,0.0,273.15,0.0,193.62,0.0,0.0,0.0,6604.82,466.77,-2052.66,58.24,6.94,9.3,0.0,0.61,FinanciallyDistressed,25-30
1515,25,Male,White,Some College/Associate's,South,Single,1,Healthcare,Office,33016.64,0.0,2751.3866666666668,Rent,1198.25,0.0,0.0,19.29,135.75,68.14,26.34,True,454.55,228.87,224.35,0.0,141.33,146.12,268.46,60.77,0.0,185.38,38.12,0.0,193.79,314.41,392.18,3.1,156.19,27.81,0.0,0.0,0.0,0.0,55.72,41.92,95.95,0.0,115.25,178.47,29.9,18.77,144.7,0.0,0.0,0.0,93.11,0.0,0.0,0.0,4963.88,93.11,-2305.6,43.55,31.69,3.38,16.52,1.18,FinanciallyDistressed,25-30
1516,45,Female,White,Master's,South,Single,1,Business,Remote,112742.62,0.0,9395.218333333332,Own,2240.01,186.67,0.0,96.95,188.87,90.96,45.48,True,0.0,149.4,63.64,0.0,118.35,127.12,89.82,63.01,0.0,532.05,510.21,0.0,0.0,472.01,511.6,60.3,81.72,45.09,13.24,0.0,92.87,22.11,179.58,63.96,92.45,0.0,150.72,97.75,225.01,184.58,100.6,45.29,757.95,469.48,266.26,0.0,1011.25,0.0,6941.42,2504.94,-51.14,23.84,11.09,26.66,0.0,4.12,FinanciallyStable,40-45
1517,55,Male,White,Bachelor's,South,Single,1,Finance,Hybrid,126192.82,0.0,10516.068333333336,Own,2316.71,193.06,0.0,181.09,199.21,78.27,53.7,True,1391.35,172.27,111.4,0.0,101.1,79.05,106.21,72.2,120.54,0.0,403.21,0.0,0.0,467.15,860.24,12.4,82.92,14.7,0.0,0.0,44.94,56.29,114.87,42.09,105.17,0.0,0.0,37.28,20.82,358.15,143.13,0.0,0.0,562.26,637.81,0.0,440.71,0.0,7939.52,1640.78,935.77,22.03,17.06,15.6,13.23,5.4,FinanciallyThriving,50-55
1518,30,Female,White,Some College/Associate's,West,SmallFamily,3,Healthcare,Office,49577.77,7217.31,4732.923333333333,Own,3913.65,326.14,0.0,166.03,174.77,110.61,209.39,True,0.0,176.67,205.58,0.0,86.63,435.11,104.05,49.63,0.0,175.69,33.39,0.0,0.0,1072.29,373.55,22.22,86.58,45.66,0.0,17.95,52.7,0.0,109.27,204.61,121.11,0.0,0.0,171.33,0.0,95.75,111.68,0.0,0.0,0.0,127.86,0.0,0.0,0.0,8652.04,127.86,-4046.98,82.69,4.42,2.7,0.0,1.14,FinanciallyDistressed,25-30
1519,60,Female,Black/African American,Bachelor's,West,Single,1,Finance,Remote,108590.79,0.0,9049.2325,Own,3001.28,250.11,320.71,178.57,183.72,65.79,58.79,True,1331.17,192.66,52.99,0.0,83.01,97.25,118.67,50.21,0.0,0.0,34.74,0.0,0.0,553.49,462.54,47.62,86.46,24.78,10.7,0.0,0.0,0.0,194.93,80.88,140.1,0.0,0.0,109.26,0.0,393.73,89.15,0.0,0.0,203.51,619.56,0.0,391.15,0.0,8213.31,1214.22,-378.3,33.17,15.09,13.42,14.71,4.42,FinanciallyVulnerable,55-60
1520,25,Female,Hispanic/Latino,Some College/Associate's,South,Single,1,Healthcare,Office,31075.94,0.0,2589.6616666666664,Rent,1107.59,0.0,0.0,18.16,144.5,119.78,66.34,False,0.0,0.0,0.0,82.46,0.0,80.47,54.67,65.78,0.0,0.0,40.82,0.0,0.0,305.23,293.85,20.07,114.62,48.48,0.0,0.0,0.0,6.14,76.99,61.52,117.32,0.0,0.0,98.93,0.0,45.3,87.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056.98,0.0,-467.32,42.77,1.58,0.0,0.0,1.96,FinanciallyVulnerable,25-30
1521,60,Male,White,High School,Northeast,SingleParent,2,Retail,Office,30629.09,2713.99,2778.59,Own,2065.55,172.13,0.0,186.18,212.12,75.16,85.3,True,394.5,126.39,265.38,0.0,122.32,416.19,155.96,0.0,0.0,0.0,165.74,0.0,106.95,581.64,282.64,21.95,32.41,28.51,0.0,0.0,0.0,0.0,45.55,75.42,150.89,1492.38,0.0,54.66,46.52,44.88,96.44,0.0,0.0,0.0,73.82,0.0,0.0,0.0,7503.76,73.82,-4798.99,74.34,24.01,2.66,14.2,2.88,FinanciallyDistressed,55-60
1522,35,Male,Asian,High School,South,SmallFamily,3,Retail,Office,28852.74,4832.64,2807.115,Rent,1849.28,0.0,0.0,28.55,218.52,86.08,112.57,True,0.0,196.49,155.36,0.0,110.71,332.86,294.07,49.63,0.0,0.0,278.28,0.0,0.0,761.13,130.98,13.28,77.86,54.39,15.06,26.13,0.0,0.0,37.66,130.47,78.46,1002.34,0.0,122.2,0.0,34.94,140.69,0.0,0.0,0.0,96.14,0.0,0.0,0.0,6337.99,96.14,-3627.01,65.88,9.91,3.42,0.0,4.87,FinanciallyDistressed,30-35
1523,25,Male,Hispanic/Latino,Some College/Associate's,Northeast,Roommates,4,Manufacturing,Office,48646.08,0.0,4053.84,Own,3082.61,256.88,0.0,158.19,230.4,59.26,210.42,True,0.0,131.51,192.29,0.0,65.69,873.7,162.02,54.16,0.0,0.0,149.12,0.0,107.62,1403.55,188.93,52.22,69.64,36.83,0.0,59.15,0.0,0.0,143.33,181.32,198.76,0.0,128.67,163.49,0.55,191.1,89.68,0.0,0.0,0.0,309.23,218.77,0.0,0.0,8641.09,528.0,-5115.25,76.04,6.33,13.02,0.0,1.28,FinanciallyVulnerable,25-30
1524,35,Female,Asian,Some College/Associate's,West,DINKS,2,Retail,Office,40270.26,0.0,3355.855,Rent,1809.04,0.0,0.0,26.65,188.68,90.55,116.5,True,0.0,224.85,287.74,0.0,64.11,209.19,253.34,0.0,0.0,0.0,34.38,0.0,0.0,664.53,278.26,96.3,36.81,45.18,0.0,0.0,47.53,0.0,83.95,139.04,111.07,0.0,90.0,49.83,29.21,83.26,59.99,0.0,0.0,0.0,132.95,0.0,0.0,0.0,5119.99,132.95,-1897.08,53.91,1.02,3.96,0.0,3.0,FinanciallyDistressed,30-35
1525,30,Female,White,High School,South,SmallFamily,5,Manufacturing,Office,32344.56,2600.43,2912.0825,Rent,2659.27,0.0,0.0,30.3,292.46,117.29,256.27,True,431.8,245.19,195.05,0.0,57.11,823.23,192.86,0.0,0.0,0.0,40.96,451.73,187.79,1372.97,177.94,1.23,59.06,61.21,0.0,40.28,0.0,0.0,81.28,293.28,183.06,1179.64,110.3,115.63,54.2,40.38,36.93,0.0,97.32,0.0,207.06,0.0,0.0,0.0,9788.7,304.38,-7181.0,91.32,38.2,10.45,14.83,2.31,FinanciallyDistressed,25-30
1526,30,Male,White,Some College/Associate's,Midwest,DINKS,2,Retail,Office,30939.93,6026.35,3080.523333333333,Rent,1202.72,0.0,0.0,23.31,221.97,102.46,69.1,True,355.85,157.67,172.78,0.0,118.35,432.9,53.72,28.41,0.0,0.0,44.81,0.0,0.0,632.04,320.96,15.14,80.15,42.77,0.0,0.0,0.0,54.78,46.39,66.66,124.97,0.0,0.0,52.39,35.85,35.55,38.73,0.0,0.0,0.0,104.78,117.38,0.0,0.0,4530.43,222.16,-1672.07,39.04,13.01,7.21,11.55,2.6,FinanciallyVulnerable,25-30
1527,30,Female,White,Bachelor's,Midwest,SmallFamily,5,Business,Office,66813.52,3399.2,5851.06,Own,1935.47,161.29,0.0,95.94,239.54,67.08,201.67,True,0.0,185.86,263.6,0.0,81.44,908.06,196.38,0.0,94.73,237.53,41.94,295.12,0.0,1656.06,510.63,57.76,45.62,42.04,0.0,18.43,0.0,49.27,155.01,344.15,180.79,731.06,107.33,139.96,0.0,199.97,131.02,68.29,0.0,0.0,0.0,0.0,0.0,0.0,9443.04,0.0,-3591.98,33.08,9.82,0.0,0.0,0.31,FinanciallyDistressed,25-30
1528,50,Female,Hispanic/Latino,Bachelor's,West,Single,1,Engineering,Office,153011.74,0.0,12750.978333333333,Own,4433.32,369.44,73.71,144.71,143.13,80.98,44.66,True,1780.12,227.01,157.18,0.0,52.02,135.18,286.63,45.43,38.98,0.0,1111.61,0.0,0.0,473.63,763.49,11.31,75.51,54.41,0.0,0.0,0.0,15.26,246.58,83.71,114.3,0.0,0.0,73.84,0.0,579.34,96.07,0.0,909.9,0.0,0.0,0.0,0.0,0.0,11711.56,909.9,129.52,34.77,22.68,7.14,13.96,1.88,FinanciallyStable,45-50
1529,40,Female,White,Bachelor's,West,Single,1,Business,Remote,116576.93,0.0,9714.744166666664,Own,3985.74,332.14,0.0,169.77,208.43,79.78,20.78,True,1879.72,160.91,57.05,0.0,83.77,123.8,188.38,0.0,88.08,225.0,39.03,0.0,0.0,462.58,443.93,3.74,105.98,21.24,0.0,0.0,0.0,0.0,383.93,84.75,67.85,0.0,0.0,212.02,0.0,221.06,129.26,0.0,0.0,0.0,555.77,421.14,432.75,0.0,9778.72,1409.66,-1473.64,41.03,22.07,14.51,19.35,5.43,FinanciallyVulnerable,35-40
1530,30,Female,White,Master's,South,SingleParent,3,Technology,Hybrid,104811.79,0.0,8734.315833333332,Rent,2413.3,0.0,0.0,18.07,257.98,56.86,205.17,True,1779.68,140.51,168.43,0.0,133.21,271.79,181.98,33.48,194.93,719.47,18.22,0.0,0.0,1517.3,652.56,52.92,126.52,56.7,0.0,0.0,93.41,22.48,174.16,275.53,129.9,917.03,0.0,138.52,256.16,150.42,91.85,0.0,0.0,334.5,0.0,0.0,0.0,0.0,11248.54,334.5,-2848.72,27.63,28.82,3.83,20.38,1.65,FinanciallyVulnerable,25-30
1531,40,Female,White,High School,Midwest,SmallFamily,4,FoodService,Office,30061.89,0.0,2505.1575,Own,1980.75,165.06,240.94,106.88,278.14,112.01,192.51,True,0.0,216.08,293.11,0.0,74.77,809.99,217.56,36.36,0.0,0.0,10.61,0.0,0.0,1140.46,248.38,13.26,59.03,27.65,0.0,0.0,0.0,0.0,49.17,214.04,105.15,0.0,0.0,86.28,44.58,45.66,61.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6829.82,0.0,-4324.66,79.07,0.42,0.0,0.0,0.39,FinanciallyDistressed,35-40
1532,45,Male,White,Some College/Associate's,Northeast,SingleParent,3,Admin,Hybrid,49535.33,0.0,4127.944166666667,Own,2297.9,191.49,0.0,163.59,255.64,76.7,183.92,False,0.0,0.0,0.0,140.64,0.0,600.56,267.72,47.29,0.0,0.0,392.49,0.0,0.0,1068.89,207.04,4.81,75.4,27.76,0.0,0.0,0.0,0.0,86.32,134.88,77.54,0.0,0.0,60.66,46.16,188.35,135.66,0.0,0.0,0.0,0.0,184.52,0.0,0.0,6731.41,184.52,-2787.99,55.67,9.51,4.47,0.0,0.89,FinanciallyDistressed,40-45
1533,30,Female,Hispanic/Latino,Bachelor's,South,DINKS,2,Technology,Office,115598.59,0.0,9633.215833333334,Own,2313.9,192.83,0.0,112.36,198.94,84.6,58.91,True,0.0,210.79,187.35,0.0,113.35,348.9,191.19,23.7,124.54,481.04,1036.35,0.0,0.0,817.3,705.84,1.69,109.07,30.08,0.0,44.59,0.0,0.0,192.68,151.78,135.24,0.0,0.0,190.55,0.0,353.24,87.03,181.43,0.0,0.0,0.0,0.0,0.0,0.0,8679.27,0.0,953.95,24.02,15.75,0.0,0.0,0.69,FinanciallyVulnerable,25-30
1534,35,Male,White,Some College/Associate's,South,DINKS,2,Healthcare,Office,36361.67,0.0,3030.1391666666664,Rent,1163.26,0.0,0.0,18.4,204.13,70.39,101.23,True,400.29,194.09,194.43,0.0,93.97,252.28,151.61,0.0,0.0,127.64,43.6,0.0,103.16,675.47,212.49,14.18,78.78,54.19,0.0,0.0,0.0,49.11,66.48,94.02,115.7,0.0,0.0,69.82,0.0,23.91,41.62,0.0,0.0,0.0,0.0,146.84,0.0,0.0,4614.25,146.84,-1730.95,38.39,22.27,4.85,13.21,0.86,FinanciallyDistressed,30-35
1535,25,Male,White,Some College/Associate's,Northeast,Single,1,Manufacturing,Office,43128.49,0.0,3594.040833333333,Rent,1637.52,0.0,0.0,32.79,146.35,60.67,70.94,True,452.48,242.78,235.09,0.0,104.89,84.15,59.27,0.0,0.0,0.0,367.71,0.0,0.0,362.25,333.16,26.91,107.61,52.22,13.61,0.0,0.0,0.0,105.92,37.24,53.88,0.0,0.0,142.25,37.8,88.03,131.98,0.0,0.0,0.0,181.41,0.0,0.0,0.0,4987.5,181.41,-1574.87,45.56,22.82,5.05,12.59,1.91,FinanciallyVulnerable,25-30
1536,30,Female,Hispanic/Latino,High School,South,SmallFamily,4,Retail,Office,21973.17,0.0,1831.0975,Own,2042.88,170.24,0.0,99.31,255.98,113.15,127.14,True,338.97,244.17,183.98,0.0,109.58,1049.88,77.77,28.92,0.0,0.0,49.19,0.0,0.0,1052.82,153.67,6.15,71.63,41.12,12.99,34.66,0.0,0.0,67.79,247.35,175.5,0.0,0.0,182.9,9.59,25.76,144.2,0.0,0.0,0.0,151.16,0.0,0.0,0.0,7117.29,151.16,-5437.35,111.57,21.2,8.26,18.51,0.81,FinanciallyDistressed,25-30
